project_name,x,y,lat_adj,lon_adj
ASCENT @ 456,29675.9799269652,34312.288396964796,1.3265826229173499,103.848378172062
GLOUCESTER MANSIONS,28786.55024634905,32886.73337719685,1.3136904431637202,103.840386125411
SOPHIA HILLS,29558.77601340508,31476.25700125228,1.30093456295614,103.8473248883121
HILLCREST ARCADIA,25290.410401604557,35215.661483344535,1.3347523336800078,103.808971360158
HERITAGE EAST,36823.72862107277,32401.474217051033,1.3093006794228665,103.91260401842133
AZALEA PARK CONDOMINIUM,42416.40545561921,38059.979874145254,1.36047196111302,103.96285951385175
PARC OLYMPIA,42641.28536867443,37504.65987064877,1.355449748120561,103.9648799335107
MEYER MANSION,34424.052049069694,30982.7026761854,1.2964704085802499,103.89104148874199
ALEXIS,25111.504152265403,30405.705585713833,1.29125277805007,103.80736423377967
THE BLOSSOMVALE,22357.009057689953,35464.27537170145,1.33700030379573,103.782613023311
GRANGE RESIDENCES,26830.642007057802,31814.7378504281,1.303995681498145,103.82281135476825
THE AMSTON,19892.640860293668,37679.41959421707,1.35703270372309,103.76046865691
THE SEAFRONT ON MEYER,34117.150264027165,31025.1461863894,1.296854314307268,103.8882838514836
"ROY LICHTENSTEIN SCULPTURE PLAZA,THE (MILLENIA WALK)",31036.269708997323,31232.106832590875,1.298726445778535,103.86060081486463
H2O RESIDENCES,33184.24797430051,41614.35002686853,1.3926194491631645,103.87990313310014
AVA TOWERS,30058.9376456025,33825.74691855445,1.322182490665265,103.8518192231515
UP@ROBERTSON QUAY,28459.2125357054,30353.4536324758,1.290780359878795,103.8374447957015
NORMANTON PARK (ROAD),23513.544018848443,29951.85218379203,1.2871480763836862,103.7930059444557
RIVER ISLES,36901.94336008829,42100.427230730456,1.397014450208518,103.9133096876421
ORCHARD SCOTTS,28594.611366647077,32463.185036273222,1.3098600257056852,103.83866145073125
LAKEPOINT CONDOMINIUM,15109.107373825585,35936.373992348395,1.3412675642702698,103.71748627509685
SKY GREEN,33915.6055450837,34973.269839892164,1.33255977424595,103.88647363944601
THOMSON VIEW CONDOMINIUM,27679.80156095948,37664.9802697364,1.356903222103669,103.8304413858602
PEAKVIEW ESTATE,40270.88782951161,34851.543085445104,1.3314570167957107,103.94357934248089
INTERNATIONAL PLAZA,29405.887695754234,28700.05901876777,1.2758276111798335,103.84595099402999
ARDMORE PARK (ROAD),27558.517646598997,32464.11875605038,1.3098688637231717,103.82935148769785
CITYVISTA RESIDENCES,28473.7741145897,32382.984580311,1.3091347231702,103.83757566820199
VIENTO,33920.5974872536,32723.1569754314,1.31221055699037,103.8865180617315
THE HELICONIA,36419.673835283655,34299.96984214805,1.3264701009886348,103.9089739122675
MI CASA,18508.5542656161,40667.144719049145,1.384052183261555,103.7480307866218
EAST MEADOWS,40366.2879921517,34551.09040888958,1.3287397957302576,103.94443644341501
RYMDEN 77,36693.0336971232,33220.5464386698,1.31670810969621,103.9114298923695
SOPHIA 98,29537.01188024925,31633.1688349163,1.302353619410065,103.84712933548451
BIJOU,23372.2558253392,28813.539460820466,1.2768535810278465,103.79173659379734
THREE 11,27491.1541398517,37634.8487371169,1.3566307207292398,103.8287462657015
NIM GARDENS,31345.66533753762,40324.058830728,1.3809507898712539,103.863381873653
URBAN LOFTS,30291.2807573471,32939.21919601225,1.314165031136735,103.8539068830485
NOVENA REGENCY,28919.13494934,33710.759188928176,1.321142637780615,103.84157748957199
SEVENTY SAINT PATRICK'S,37126.7159406031,32236.4991166238,1.3078086162099,103.915326454711
HOLLAND HILL PARK,24547.985909498933,32448.891596411664,1.3097305732561433,103.80230056102567
SPOTTISWOODE 18,28474.736530534,28673.053040878847,1.2755834061759899,103.8375842601915
CASA FORTUNA,29656.754747953266,34520.25900683303,1.32846343648174,103.84820543459402
VIVA,27684.771969476813,31663.162313244204,1.3026247935427333,103.83048623049068
KIM SIA COURT,28128.3928506965,32040.712576884776,1.306039339157462,103.8344722495024
MULBERRY TREE,29455.15134645255,33384.358930707895,1.3181907684959602,103.846393863097
ZYANYA,33559.5198281505,32911.96072764785,1.3139180981379401,103.8832736359785
THE CITRON RESIDENCES,30659.254583057,32763.3163092174,1.31257419804294,103.857213296687
SPOTTISWOODE SUITES,28462.8216446815,28722.19648732525,1.2760278424677698,103.8374772013095
THE ARTE,29008.236147322696,34502.2656893575,1.3283007396726967,103.842378136617
SCOTTS 28,28173.58008098185,32456.53815678135,1.3097999189086749,103.8348782803655
OUE TWIN PEAKS,28001.8959608912,31288.895067466452,1.299240166645085,103.833335615283
COUNTRY PARK CONDOMINIUM,41462.26499527339,33714.92150130216,1.3211773314682391,103.95428401561739
COSTA ESTE,36485.0332026654,32732.6782993991,1.312296064615975,103.909560769847
BELLA CASITA,34840.2161067477,32681.5954924328,1.3118344992961801,103.894781275522
EDELWEISS PARK CONDOMINIUM,42990.83718540054,37635.31290269979,1.3566311505853241,103.9680209406345
UNI BUILDING,36621.5541585675,32640.6339360066,1.31146361071392,103.910787451343
CUBE 8,28906.55694493325,34510.266783664,1.32837310193119,103.841464493176
THE IMPERIAL,29028.401130653245,30808.675066104155,1.2948972089768844,103.84255920779128
RIVERSAILS,35721.771828677025,40075.80805021971,1.3787048728265359,103.902704370941
ONAN SUITES,35432.250437467796,32676.78374565955,1.3117908464351151,103.9001009908515
KENTISH COURT,30106.01943373865,33049.20233397465,1.315159692990675,103.8522422249175
CHELSEA LODGE,34968.26337413395,31963.2430588342,1.30533794837644,103.8959316815105
THE ESTA,35422.21513503017,31613.653705916484,1.3021762820410856,103.90001056522316
THE VENUE RESIDENCES,31997.884346770654,34550.64832769121,1.3287380491614602,103.86924177777328
HIGHLINE RESIDENCES,27606.13221399195,29650.87279716155,1.284426466326836,103.82977952152163
LAGUNA PARK,38835.030866151545,32376.1623129875,1.3090711270790365,103.930676510404
SEAHILL,20346.56171642495,31248.64940939081,1.298875257090278,103.7645490382035
PARC SOMME,30814.110899785548,32627.8800065117,1.3113493462680301,103.8586047448975
LAKEHOLMZ,15014.583214342329,36047.452823394924,1.3422720791106915,103.71663687305671
THE CREEK @ BUKIT,20918.911787570556,35735.34068495783,1.3394514179508055,103.76969082459244
ONE OXLEY RISE,28933.9329287447,31290.27407680545,1.29925262394646,103.84171038449301
VIBES@UPPER SERANGOON,32220.8489194363,36332.79707934895,1.344855136753805,103.87124548451101
NIN RESIDENCE,32072.681955748,34994.57219207659,1.3327527286073124,103.8699139346565
TRESALVEO,28832.138148060098,37014.56441437644,1.3510210829302567,103.84079586777166
AVILA GARDENS,42753.060393757325,38100.48823778065,1.3608381379633043,103.96588459575743
THE SKYWOODS,21123.299661965815,38606.17979817303,1.3654142974782273,103.77152671266376
PRESIDIO,35381.8223118554,32563.45479991105,1.3107659522472601,103.8996478426685
WEST BAY CONDOMINIUM,20505.983007650415,31271.57958202783,1.2990826681743701,103.76598150313144
CITY EDGE,29480.8632873222,33534.2375110406,1.31954621615172,103.846624905309
PINE GROVE,21490.82541741809,33361.36146362424,1.317982135662565,103.77483029012679
HILLVIEW GREEN,20302.521945402725,37779.4857350383,1.3579377743763839,103.76415167883363
FLORAVIEW,29927.082605327974,41501.31651177585,1.3915976137163224,103.850634929068
THE SUNNY SPRING,34242.9579760578,32744.507774046302,1.3124035823263667,103.88941463278333
CANNINGHILL PIERS,29267.295642976635,30431.835885610402,1.2914891991640767,103.84470576300733
PARK NOVA,27144.2574851392,31780.3115376029,1.303684352325765,103.82562933636851
CUSCADEN RESIDENCES,27257.755502800468,31900.21814500977,1.3047687483618633,103.82664916576466
RANGOON 88,30327.46116793155,32962.627909795396,1.31437672855076,103.8542319838835
THE ESTUARY,27794.206211006895,43625.16996802203,1.4108050437991446,103.83146934471078
REZI 26,33760.34315560805,32788.456805689246,1.31280113576067,103.88507811022026
ALESSANDREA,26805.64156054615,30323.93808056505,1.290513412095535,103.8225867710475
EUHABITAT,36224.925006125406,34479.720858133005,1.328095757359785,103.9072240376692
DUNMAN VIEW,35095.216701098136,32478.794951818898,1.31000038621137,103.89707253360866
SUNFLOWER COURT,32795.02700124445,32547.3743584696,1.3106210372793652,103.8764042318715
OLLOI,35369.0431691301,33030.68483555595,1.314991416020605,103.8995331270485
PEIRCE VIEW,27428.418779648353,39308.18155777175,1.371763744674415,103.8281825152395
NORTHWOOD,26991.17056663579,45391.0869714706,1.4267753426500263,103.82425331775201
SUNSHINE MANSIONS,36288.934563692645,33018.71215298865,1.3148829050423299,103.90779880484999
THE GREENWICH,32049.8188488559,40996.65199866099,1.387033391353055,103.86970930932026
JARDIN,23156.47468586685,33496.974959502455,1.3192088123290726,103.78979677933825
BISHOPSGATE RESIDENCES,27011.99341846725,31195.99100253265,1.298399959236405,103.8244409009835
SUITES AT ORCHARD,29405.17593907285,31421.8312649857,1.30044236312524,103.84594471964951
CITY SQUARE RESIDENCES,30697.818760049526,32545.2913385313,1.31060245393488,103.85755979591437
TREASURE GARDENS,33197.92989855635,38177.32366362495,1.3615362200656551,103.88002547108701
RESIDENCES BOTANIQUE,32767.625118128635,37703.68901847363,1.3572529105466433,103.87615881884066
QUESTA @ DUNMAN,35041.92214698155,32471.2414654996,1.309932087399045,103.8965936547425
SUNSHINE REGENCY,36026.411896145604,32644.00495197873,1.3114942577442767,103.905439811458
CENTRAL IMPERIAL,33107.688992436946,32693.584549980253,1.3119432600399898,103.8792136756125
CANARY VILLE,37034.2024335523,32976.13811008754,1.3144976707702531,103.91449539291034
MODENA,41508.84262776598,36063.37602957934,1.3424158536964739,103.95470357814699
THE BEACON,32385.678998386953,30432.262896235097,1.291492566664255,103.87272593680474
FOUR SEASONS PARK,28061.68631892214,36270.59937236756,1.344292925157844,103.83387296468182
JADE RESIDENCES,32928.105503688705,36762.77764426918,1.3487436193198885,103.87760068590366
REZI 24,33592.403344010454,32651.98588276375,1.311566972332575,103.883569063761
CARIBBEAN AT KEPPEL BAY,26079.35079128656,27708.70839042237,1.2668621561581201,103.8160609040503
LIGHTHOUSE,33980.441552795004,40695.29916210659,1.384306699750338,103.8870567380222
THE COAST AT SENTOSA COVE,29167.239334204674,25370.439143090953,1.2457157018792848,103.84380653108025
HILLVISTA,20218.190802568868,37998.3769981203,1.35991732557655,103.76339385153135
SKY EDEN@BEDOK,39022.411217249,34132.2397347083,1.32495238096923,103.93236083746899
CASA SARINA,36216.869067241125,33638.16482756347,1.3204850308702667,103.90715142558066
OXLEY EDGE,28924.53273724765,30888.944236875497,1.295623138375895,103.841625907749
CASPIAN,15176.451702967875,36111.77982714308,1.3428538979074487,103.71809132862262
LAKE GRANDE,15868.90855227255,36440.2437854996,1.3458246910808251,103.72431332798783
WATERFALL GARDENS,24823.7456420796,32700.413688135905,1.3120052796758739,103.804778369775
ORCHID PARK CONDOMINIUM,28257.266854763853,43872.862466669074,1.4130450850854488,103.83563034434101
THE VERMONT ON CAIRNHILL,28568.436537501875,32340.346079216324,1.3087491140050824,103.838426254963
THE SPRINGBLOOM,31354.352781580958,37011.69895848334,1.3509949922910018,103.86345956377279
THE LEGEND,32142.985795011973,33316.9519115272,1.3175805763192525,103.87054540515625
THE MAYLEA,22687.18425992557,29245.651542554755,1.2807613422381472,103.78558090263384
V ON SHENTON,29765.2489281269,28838.5931688929,1.27708044748316,103.8491799936115
ZENITH,27693.1926890211,30558.6675050119,1.292636243856925,103.830561785438
THE GERANIUM,35918.359562953636,32821.56754834703,1.31310009792259,103.90446895431633
NEWTON EDGE,28985.037634596698,32776.975342229,1.3126978245351075,103.8421696300945
BOONVIEW,28889.74858875155,37084.026445521944,1.35164927115652,103.841313536155
THOMSON V TWO,28252.538641571547,37279.98228014725,1.353421438149835,103.835587800951
HIGH OAK CONDOMINIUM,21116.85928579235,35726.74780953025,1.339373752916665,103.7714695008235
TRILIVE,34472.01738235145,38222.37665691553,1.3619434125923702,103.89147400927675
EWE BOON REGENT,27683.937647639803,33196.87533173615,1.316495265872395,103.83047859807499
SAINT MICHAEL'S PLACE,31543.7040150338,34144.86325459555,1.325068329455135,103.86516067022049
HUME PARK I,20737.75897650934,37320.869132163374,1.353790321271633,103.76806267899269
MALVERN SPRINGS,35853.80940507196,32035.8267633462,1.30599415733038,103.90388874084466
CASAFINA,39189.73817784572,33131.28706272693,1.3159000718835074,103.933863994484
RV RESIDENCES,27457.1463413567,30748.069158007223,1.2943491226037855,103.82844080560271
ROXY SQUARE,35871.8859393252,31851.3707749359,1.30432599904899,103.904051120306
THE CLEMENT CANOPY,20784.998156143032,32142.433073883865,1.3069584213916,103.768488375853
GRANDVIEW SUITES,33466.3860292197,32787.6723352214,1.3127940948913102,103.882436760643
HILLTOP GROVE,19702.07714387774,37684.983777842295,1.3570829716443282,103.7587563167576
ASCENTIA SKY,26185.56753975777,30368.229291763768,1.2909139364041433,103.81701514517766
ARCHIPELAGO,37663.8966517045,35601.169970729024,1.338237310884912,103.92015433249439
EIGHT COURTYARDS,27763.990795378493,46694.336962927504,1.438561480787599,103.83119780769341
MAYSPRINGS,20244.170940475553,39854.91994166328,1.3767072314255775,103.76362681555725
CORALS AT KEPPEL BAY,26106.55267668208,27512.188984101278,1.265084905058504,103.816305333802
DAHLIA PARK CONDOMINIUM,42719.8586410371,37907.5101248743,1.3590929338952167,103.96558616148316
CRYSTAL LODGE,33157.71143626375,32633.3962254729,1.31139892991294,103.87966314175151
PROXIMO,27492.30604850825,33290.03705288094,1.31733778498915,103.8287566891185
RESIDENCE 118,36987.80083259055,32710.75486584475,1.312097654373075,103.9140783746465
NOUVEL 18,27433.2391628865,32594.6994759714,1.3110493963825567,103.82822595568832
WATERFORD RESIDENCE,28694.7731341189,30709.475827000097,1.2940000951360575,103.839561413899
METRO LOFT,33592.120277826645,32939.8199700862,1.31417004128527,103.883566572227
OCBC THE CENTREPOINT,28726.96673164763,31572.2143167574,1.3018023977269133,103.83985070713932
CAVENDISH PARK,21557.174114709025,33218.65836724733,1.3166915888121575,103.7754265156985
MON JERVOIS,26739.419858308665,30688.700659854967,1.29381219400706,103.82199172683484
PATERSON RESIDENCE,27612.695671137662,31420.746169119826,1.3004325791661462,103.82983847488876
NOVENA SUITES',29558.895128010467,33503.30889326643,1.3192665020629635,103.84732606115666
IVORY,36827.421628864286,32521.338849827316,1.310384683347942,103.91263723426871
THE WHARF RESIDENCE,28747.29949689831,30647.31679039488,1.293437949449087,103.8400333843047
CHANGI RISE CONDOMINIUM,42066.53446224758,36700.55580563286,1.348178011621302,103.95971506004489
WHITEHAVEN,21793.289372411564,30238.19821734018,1.28973741852205,103.77754872358359
L'VIV,28783.2063605799,33079.42421955245,1.31543307118926,103.8403560837985
GARDENVISTA,22080.393484501175,35628.80818121694,1.3384882265663638,103.78012744014487
CLIVEDEN AT GRANGE,27219.439499311764,31344.298508036245,1.2997412060058984,103.82630489249216
CASUARINA COVE,32570.3035214527,31116.320115213748,1.2976791242876,103.87438477264374
LINCOLN SUITES,29051.293918005802,33262.8908434237,1.31709227052966,103.84276499209865
EUPHONY GARDENS,27040.4871467886,45197.51995674584,1.4250247942665646,103.82469647911665
CENTRA LOFT,34127.03887787045,33011.310420250506,1.31481647345234,103.888373095688
REGENCY PARK,24412.40101016238,30661.87090822123,1.293569256224278,103.8010825084195
THE MERLOT,29448.6502073016,32948.97754856015,1.314253333438655,103.846335426623
LANGSTON VILLE,28630.0281160027,30811.55656950545,1.2949232788528748,103.83897965418
GRANDEUR 8,29528.843181017968,39769.41872030217,1.375934974559841,103.8470563451818
ROYAL PALM MANSIONS,26862.675562622317,31106.850347711694,1.2975929512465119,103.82309951255532
ROBERTSON BLUE,28434.22031199653,30296.557006688166,1.2902658071376534,103.83722022935267
LUCIDA,29282.135722624153,32993.11721300985,1.3146525243607,103.84483921245
THE CRISTALLO,36708.74662470635,32777.467908262304,1.312701063194925,103.91157095616549
BLOSSOMS @ WOODLEIGH,31947.796920826426,35385.70844855299,1.3362900420847774,103.8687918226405
EAST ELEGANCE,36042.12429403885,33024.626214327305,1.3149364552590401,103.905581093787
THE PEAK@BALMEG,22904.821809716617,29373.442464334345,1.2819170696442532,103.7875364357584
BEDOK COURT,40439.25116889833,33811.197976553805,1.322048453368165,103.9450917567365
KASTURINA LODGE,27602.60731811355,30975.06863667255,1.29640202826109,103.8297478321675
LE REVE,36110.541941522344,33445.76458206567,1.318745060830606,103.9061959708769
WATERMARK ROBERTSON QUAY,28528.04691884202,30300.41345856486,1.290300682092022,103.83806330052161
PAVILION 11,29670.6086361554,34082.600458332636,1.3245054068341267,103.84832989558932
THE PEARL @ MT FABER,27010.89306051097,28131.13910550517,1.2706825143377072,103.82443110968586
TRIBECA,28132.46187260515,30387.313184872248,1.291086576846125,103.83450880466751
HILLVIEW RESIDENCE,19926.79066247585,37560.1660135137,1.3559542269604,103.7607755471675
LA CRYSTAL,28396.188282731,30948.81966610065,1.2961646418607748,103.836878503939
LUMIERE,30296.967097509933,31213.63506279013,1.2985594243045233,103.85395800655665
THE CENTRIO,29425.348294098847,34172.0962221846,1.3253147872761248,103.84612610378801
JUI RESIDENCES,31657.7507962841,34273.054098163746,1.326227628431645,103.866185457205
THE BECCAGAYLE,36472.9243898415,32438.603937542997,1.30963656552319,103.909451885966
CRESCENDO BUILDING,38351.20054174203,32824.580191392444,1.313126621008582,103.92632921715389
EAST GALLERIA,36230.757945231766,32013.401658140134,1.3057912547765933,103.90727579252332
SPANISH VILLAGE,24944.62882926143,32993.77470496191,1.3146583450871872,103.80586453570699
THE SIXTH AVENUE RESIDENCES,23489.9985329716,34342.44032944947,1.326855018088886,103.79279375660587
ENVIO,36254.00090649165,33014.74299121275,1.31484701877692,103.9074849075735
THE BEACON EDGE,35972.30789038495,32161.480554607697,1.3071304947342,103.904953536948
ORANGE GROVE RESIDENCES,27075.33948442736,32852.778771980666,1.31338336576426,103.82501004423901
ONE DEVONSHIRE,28462.9527201853,31061.69935930055,1.2971854851832099,103.83747841321801
THE OCTET,33590.96930747755,32707.97015080695,1.312073274364475,103.8835561883385
THE LINE @ TANJONG RHU,33699.3336682692,31191.23115021735,1.298356406912855,103.8845296177675
SILVERSEA,35693.10042359176,31350.673127015303,1.299797913937566,103.9024445271734
LOFT@HOLLAND,23980.7445483506,32744.37607300465,1.3124027613661848,103.7972035850535
KOVAN RESIDENCES,33614.761704276316,38037.18013252022,1.3602687355818759,103.88377095883602
THE SANCTUARY @ GEYLANG,33914.116990868,32862.00171038135,1.3134662204766752,103.88645985780201
THE SEA VIEW,35660.21454043893,31558.09043814159,1.3016737299214354,103.90214908371821
EASTSIDE LOFT,34734.6572702327,32557.4381301077,1.3107116878007101,103.893832751007
NEWTON ONE,28679.582435193,32924.636369003,1.31403322698473,103.8394249671105
EBONY MANSIONS,36577.94318499045,32500.0196439242,1.31019195798838,103.9103955468225
AMBER 45,35576.60804676635,31639.19620445185,1.302407241941725,103.901397861449
THE CASSANDRA,23524.9529199586,28799.97343123235,1.27673091661037,103.793108635102
STRATA,29309.75442035217,31901.970439301193,1.3047845755424967,103.84508733325235
VISTA RESIDENCES,29111.816103418667,34497.99474569347,1.3282621111661665,103.84330885945367
THE TRUMPS,36923.90463467595,33595.1643440835,1.32009595207501,103.91350449177
LIVINGSTON MANSIONS,37090.2035961752,32805.132905916296,1.3129511451355,103.914998540729
CALLIDORA VILLE,36504.02474311085,32446.6259823395,1.30970910544634,103.90973133965
FLORAVILLE,29987.860883106,41531.31816750395,1.3918689338208599,103.851181071638
THE PRINCETON,27933.8217067099,33213.4234740613,1.31664492299681,103.83272393345351
PARKWOOD RESIDENCES,32730.4430844714,38729.974686259404,1.366534275588495,103.875824876477
NATHAN RESIDENCES,27330.039957846835,30778.2384810696,1.2946219608766631,103.827298699425
NOTTINGHILL SUITES,20860.580736811753,35689.43896311055,1.3390362855824551,103.769166696681
JK BUILDING,21429.219747331717,35857.65446912497,1.340557695335669,103.77427621440151
8M RESIDENCES,34162.0618710257,31295.0501073571,1.299295220423285,103.888687454895
OPTIMA @ TANAH MERAH,40604.47744710728,34487.5549102125,1.3281651065070057,103.94657667707172
OLEANDER TOWERS,29215.839253421862,35049.31297315597,1.3332480338660535,103.844243586675
SERAYA VILLE,35420.8842950258,32203.583804245998,1.3075113987045097,103.899998747467
MOONSTONE ROYALE,31646.70558527395,34453.06851219665,1.327855616134625,103.866086231409
CITY GATE,31228.8929515947,31629.0129348133,1.30231590504573,103.862331661034
3 ORCHARD BY-THE-PARK,27041.5755599411,31741.5041384436,1.30333338886977,103.824706692914
PARKSUITES,22389.779241571057,33191.601187460656,1.316447056920494,103.78290789857658
WILSHIRE RESIDENCES,24809.5979597117,32809.5005456982,1.312991821143715,103.804651234649
VIZ AT HOLLAND,24506.6284428006,32288.355790173635,1.3082787395832032,103.80192896228967
THE LUSH,35982.78216146274,32373.614132152867,1.3090489518042867,103.90504770764134
THE SOLITAIRE,27307.613021428,33031.21208113105,1.3149970597358775,103.827097133563
BAYWIND RESIDENCES,37171.66363914545,32582.65084598865,1.3109390738120452,103.9157304330525
THE SERENNO,35163.95964566525,32516.395410083198,1.31034041538991,103.897690230638
PALM GROVE CONDOMINIUM,33028.54345894465,37978.734764127046,1.35974028257883,103.87850338705225
CLOVER BY THE PARK,29394.200389826678,37961.5706153633,1.3595854487260475,103.84584639729475
VERSAILLES,34366.66988446655,32670.583197855398,1.311735009548695,103.8905262296885
TEXTILE CENTRE,31150.8905717442,31808.4143919088,1.30393835645617,103.861630792094
YONG AN PARK,28142.675238708198,30817.452591125835,1.294976606382993,103.83460057796033
STEVENS LOFT,27225.261472832426,33347.40179069247,1.3178565658072676,103.82635715549249
GREEN COURT,33768.792192364206,32842.44647716788,1.3132893975122122,103.8851540390262
TREASURES@G6,32831.828238443,32547.20632575825,1.3106195119067698,103.87673490882
K SUITES,36300.0194862979,32765.8278254345,1.31259590740132,103.907898340572
SCENIC HEIGHTS,30098.49154404415,33765.2015075097,1.32163493671579,103.8521746317165
VITRA,35775.16848679215,32427.955827345148,1.309540451555165,103.90318221369199
RACE COURSE 138,30111.583173433748,32459.41727766025,1.3098258849770499,103.85229217775449
ASPEN HEIGHTS,28793.786009643536,30766.039747110266,1.29451163697118,103.84045108845532
NOVENA COURT,28965.66360369447,33887.54804533386,1.322741452245885,103.8419955795282
THE MEZZO,30133.8464256409,33642.86830575855,1.320528596100285,103.85249230547649
SKYLINE RESIDENCES,25142.344498509774,28297.4892836753,1.2721868138572725,103.8076415371945
PAVILION SQUARE,33169.6895670677,32808.0020232275,1.31297800060859,103.879770800217
MERA SPRINGS,29494.1535856674,33025.38959810016,1.3149443748439666,103.846744300944
SERENITY PARK,30866.696466741163,41255.76163701387,1.3893768262000963,103.85907807293125
CHERRY GARDENS,33044.06855603277,36880.69649769304,1.3498100158906965,103.87864270587266
THE RISE @ OXLEY - RESIDENCES,29102.199551329,31083.0554800369,1.29737860639544,103.843222328094
LEEDON RESIDENCE,24480.19271271583,32855.88011963946,1.31341122560147,103.8016913601977
FOURTH AVENUE RESIDENCES,23932.99388317615,34700.42411103229,1.3300925584171162,103.7967742632087
BELMOND GREEN,27803.848344827355,33100.0092958329,1.31561924464343,103.83155605730384
NEW FUTURA,28100.537299438376,31183.67866778605,1.298288626393135,103.83422195152102
SIGNATURE PARK,20774.003101199756,36002.79648532828,1.341870157160634,103.7683886715289
KENG LEE COURT,29566.248220098834,32797.18830175573,1.3128805993409298,103.84739209596766
PROSPERO VILLE,37029.3297472382,32918.5415926678,1.313976790155835,103.91445159262
CASA ESPERANZA,22437.8067816853,35208.60932563926,1.3346881666093269,103.78333908443066
OKIO,30212.5667923335,33820.3230320793,1.32213342822747,103.853199661872
VA RESIDENCES,29816.7543518152,34330.514883854456,1.3267474487426099,103.84964310803201
EASTWIND MANSIONS,35679.87795781575,32959.52341350915,1.31434778160237,103.9023261144865
TWIN REGENCY,27481.504630972966,29694.874862095967,1.2848244037424366,103.82865969269301
PALMERA RESIDENCE,36676.37354812355,32424.0524378978,1.3095049104766199,103.91127996946
SAINT PATRICK'S LOFT,36917.90182004195,32316.055696902327,1.3085281581367352,103.91345018477074
THE LEGACY,26812.2627727883,33702.0843166914,1.321064175942205,103.8226461363745
ASTRID MEADOWS,23737.39492926644,33461.47088398708,1.3188878793525889,103.7950168700111
SPOTTISWOODE PARK ROAD,28255.5657671043,28513.635766292467,1.274141687674168,103.8356149091348
ROSE VILLE,34735.1222469988,32530.3170027202,1.310466413927305,103.893836923162
OCBC CHANGI AIRPORT TERMINAL 4 - LEVEL 2 NEAR FOOD COURT,42706.77755877876,36106.041823315885,1.342801136065865,103.96546773405836
AMO RESIDENCE,27982.648782099932,39015.70795354743,1.3691187234264632,103.83316266596732
HOUSE ON THE HILL MONTESSORI PRE-SCHOOL - PASIR PANJANG,26849.1923538053,31477.3072881801,1.30094389736074,103.8229781096415
HAIG COURT,35221.5632003906,32055.33503880973,1.3061707371923283,103.89820771919152
THE WATERLINE,32812.2134802129,38783.47564179338,1.367018105798188,103.87655964846181
THE ASANA,25518.907454825,33796.4897644222,1.32191786772264,103.811024652456
28 IMPERIAL RESIDENCES,33708.18944467745,32675.56576199455,1.311780199122865,103.88460946268
SEASCAPE,28491.319776154127,24705.847476317074,1.2397053833503375,103.83773320663674
CENTRO RESIDENCES,29672.9368746858,39146.844895998,1.3703046317460799,103.84835109652951
EMERALD EAST,33619.0475539132,31331.8451244859,1.2996280843169399,103.8838082368795
MERAPRIME,27386.4511154434,29941.8105219174,1.2870576014635802,103.827805594331
LA BRISA,33792.806801565006,32690.311854507752,1.31191354173093,103.885369793705
TIERRA VUE,36966.96291487032,32197.19041911736,1.307453169331004,103.9138909875694
THE TENNERY,19842.882018319702,40247.15135281346,1.380254320228368,103.76002083626058
CASABELLA,24246.3042963039,33986.04624809883,1.3236320193479658,103.7995896190383
BUCKLEY 18,28856.11105201485,33386.7578197578,1.3182124857550401,103.8410111777695
KENTISH GREEN,30055.3929922972,33097.892532497644,1.315600033360745,103.8517873240835
THE WOODGROVE,22203.364723998122,45643.56106947455,1.429058050505835,103.781230432445
PRESTIGE HEIGHTS,30123.132210166703,34172.028785116054,1.32531413682455,103.8523960691725
CASA JERVOIS,26404.2642301503,30793.9054467194,1.294763613746645,103.8189802046945
WEMBLY RESIDENCES,32792.1820983207,37624.86768787725,1.3565400747665501,103.8763794667765
EDENZ SUITES,33836.2427656604,32795.9599361727,1.312868977100295,103.8857601069635
SAINT FRANCIS LODGE,31433.468669097398,34116.21749859955,1.32480928001699,103.86417014309899
SHELFORD SUITES,25710.14417027405,34342.5431611403,1.326856196094415,103.8127429744975
THE STELLAR,20715.395591758213,30678.539753212208,1.293719477846408,103.76786330528509
REGENT PARK,19975.14643004675,33290.8796530119,1.3173443590605325,103.76121118135524
CARABELLE,19390.36243463727,33338.41667162346,1.317774108036679,103.75595658905691
THE SUITES AT CENTRAL,28389.494422283333,31209.0205270642,1.2985178069902632,103.83681835990167
NOMU,29518.24258247435,31351.10745744685,1.2998027566078099,103.846960671056
LAGUNA 88,41935.91567337514,33781.59619620193,1.3217801002454566,103.95854003623568
EURO-ASIA COURT,28475.620855080448,30757.450641728472,1.2944339665934,103.837592237397
NYON,35254.137670047596,31351.0932920305,1.2998018193971301,103.89850025232451
LANDRIDGE CONDOMINIUM,22846.690385391,29050.674715773504,1.27899806721568,103.78701415735766
THE CALLISTA,31285.89838573895,34424.58367593585,1.327598050478735,103.862844177827
PARC OASIS,16958.17912969765,36135.91023181267,1.343072831054556,103.73410118870231
SUNNY PALMS,36627.3190592825,33312.51711465605,1.31753987778235,103.910839439106
ONE DUSUN RESIDENCES,29153.2898496212,34360.099113819204,1.327015030363,103.8436815187295
BOON COURT,36027.395820518876,33081.75124332811,1.315453077290907,103.9054487659748
EDEN RESIDENCES CAPITOL,29972.773065056652,30597.775661991902,1.29298986363361,103.85104478423
